RUT_EMPRESA,NOMBRE_EMPRESA,REGIÓN_FAENA,PROVINCIA_FAENA,COMUNA_FAENA,NOMBRE_FAENA,CATEGORÍA_FAENA,REGIÓN_INSTALACIÓN,PROVINCIA_INSTALACIÓN,COMUNA_INSTALACIÓN,NOMBRE_INSTALACIÓN,TIPO_INSTALACIÓN,RECURSO_MINERO,RECURSO_PRINCIPAL,TIPO_RECURSO,NRO_INSTALACIÓN,UTM_NORTE,UTM_ESTE,COTA,HUSO,DATUM,ESTADO,CONCATENAR
5.427.412-2,Eutaquio Yrrazabal Barraza,04,ELQUI,COQUIMBO,LA LORNA 1 AL 7,Categoría D,04,ELQUI,COQUIMBO,LA LORNA 1 AL 7,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000038284 - 2,"6,661,988","287,228",297,19,PSAD-56,IRREGULAR OPERATIVA,LA LORNA 1 AL 7Eutaquio Yrrazabal BarrazaCOQUIMBO
10.410.340-5,JUAN BONDANZA CARO,04,ELQUI,COQUIMBO,MARCELITA,Categoría D,04,ELQUI,COQUIMBO,MINA MARCELITA,MINA RAJO ABIERTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000030181 - 8,"6,647,045","266,924",50,19,PSAD-56,ACTIVA,MARCELITAJUAN BONDANZA CAROCOQUIMBO
10.410.340-5,JUAN BONDANZA CARO,04,ELQUI,COQUIMBO,MARCELITA,Categoría D,04,ELQUI,COQUIMBO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000075643 - 2,"6,646,682","276,332",107,19,PSAD-56,ELIMINADO,
10.410.340-5,JUAN BONDANZA CARO,04,ELQUI,COQUIMBO,MARCELITA,Categoría D,04,ELQUI,COQUIMBO,PLANTA MARCELITA,PLANTA CHANCADO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000030182 - 6,"6,646,990","266,914",50,19,PSAD-56,ACTIVA,MARCELITAJUAN BONDANZA CAROCOQUIMBO
10.410.340-5,JUAN BONDANZA CARO,04,ELQUI,COQUIMBO,MARCELITA,Categoría D,04,ELQUI,COQUIMBO,RAJO SECTOR SUR,MINA RAJO ABIERTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000060629 - 5,"6,646,785","266,893",90,19,PSAD-56,ACTIVA,MARCELITAJUAN BONDANZA CAROCOQUIMBO
10.410.340-5,JUAN BONDANZA CARO,04,ELQUI,COQUIMBO,MARCELITA,Categoría D,04,ELQUI,COQUIMBO,CAMPAMENTO,CAMPAMENTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000075644 - 0,"6,647,064","266,722",21,19,PSAD-56,ELIMINADO,
76.307.707-1,EMUVEL EIRL,04,ELQUI,COQUIMBO,FAENA GRACIELA,Categoría D,04,ELQUI,COQUIMBO,EX PLANTA FRESIA,PLANTA CHANCADO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000031133 - 3,"6,644,465","259,107",55,19,PSAD-56,ELIMINADO,
76.307.707-1,EMUVEL EIRL,04,ELQUI,COQUIMBO,FAENA GRACIELA,Categoría D,04,ELQUI,COQUIMBO,MINA GRACIELA,MINA RAJO ABIERTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000031134 - 1,"6,644,421","258,924",55,19,PSAD-56,IRREGULAR OPERATIVA,FAENA GRACIELAEMUVEL EIRLCOQUIMBO
12.220.960-1,OSCAR GARCIA BARRERA,04,ELQUI,COQUIMBO,BOYENS,Categoría D,04,ELQUI,COQUIMBO,MINA BOYENS,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,19999952 - 4,"6,655,239","289,810",663,19,PSAD-56,ACTIVA,BOYENSOSCAR GARCIA BARRERACOQUIMBO
12.220.960-1,OSCAR GARCIA BARRERA,04,ELQUI,COQUIMBO,BOYENS,Categoría D,04,ELQUI,COQUIMBO,CAMPAMENTO,CAMPAMENTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000075646 - 7,"6,655,250","289,868",678,19,PSAD-56,ELIMINADO,
12.220.960-1,OSCAR GARCIA BARRERA,04,ELQUI,COQUIMBO,BOYENS,Categoría D,04,ELQUI,COQUIMBO,MINA BOYENS II 1 AL 5,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000094725 - 4,"6,655,131","289,805",708,19,PSAD-56,ACTIVA,BOYENSOSCAR GARCIA BARRERACOQUIMBO
12.220.960-1,OSCAR GARCIA BARRERA,04,ELQUI,COQUIMBO,BOYENS,Categoría D,04,ELQUI,COQUIMBO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000075645 - 9,"6,655,231","289,486",677,19,PSAD-56,ELIMINADO,
7.764.024-K,JOSE CONTRERAS PINTO,04,ELQUI,COQUIMBO,EL PALQUI 1 AL 10,Categoría D,04,ELQUI,COQUIMBO,EL PALQUI 1 AL 10,MINA SUBTERRANEA,SULFURO AURÍFERO,ORO,RECURSOS MINERALES METÁLICOS,2000038271 - 0,"6,678,550","290,874",413,19,PSAD-56,INACTIVA,EL PALQUI 1 AL 10JOSE CONTRERAS PINTOCOQUIMBO
76.417.405-4,COMERCIALIZADORA BIGMAQ LTDA,04,ELQUI,COQUIMBO,A FLACA,Categoría D,04,ELQUI,COQUIMBO,MINA A FLACA,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000047527 - 1,"6,646,464","279,321",614,19,PSAD-56,ACTIVA,A FLACACOMERCIALIZADORA BIGMAQ LTDACOQUIMBO
15.910.217-3,MICHEL ARAYA CERDA,04,ELQUI,COQUIMBO,SANTA BEATRIZ,Categoría D,04,ELQUI,COQUIMBO,DESMONTES MINA SANTA BEATRIZ,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000058542 - 5,"6,657,187","289,038",512,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.279.164-1,PERFORACIONES Y EXPLORACIONES MINERAS LTDA,04,ELQUI,COQUIMBO,TAURO ,Categoría D,04,ELQUI,COQUIMBO,MINA TAURO II,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000038285 - 0,"6,661,611","287,339",455,19,PSAD-56,IRREGULAR OPERATIVA,TAURO PERFORACIONES Y EXPLORACIONES MINERAS LTDACOQUIMBO
76.279.164-1,PERFORACIONES Y EXPLORACIONES MINERAS LTDA,04,ELQUI,COQUIMBO,TAURO ,Categoría D,04,ELQUI,COQUIMBO,MINA TAURO I 1 al 19,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000011409 - 0,"6,661,643","287,251",435,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.279.164-1,PERFORACIONES Y EXPLORACIONES MINERAS LTDA,04,ELQUI,COQUIMBO,TAURO ,Categoría D,04,ELQUI,COQUIMBO,MINA TAURO I,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000119634 - 1,"6,661,718","287,358",450,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.311.381-7,MINERA HONGCHANG SPA ,04,ELQUI,COQUIMBO,CRISTAL,Categoría D,04,ELQUI,COQUIMBO,EXPLORACION CRISTAL,EXPLORACION DE SUPERFICIE,COBRE - ORO - PLATA,COBRE,RECURSOS MINERALES METÁLICOS,2000073627 - K,"6,668,410","293,667",400,19,PSAD-56,IRREGULAR NO OPERATIVA,
15.054.764-4,CARLOS GALLEGUILLOS GALLEGUILLOS,04,ELQUI,COQUIMBO,LOICA NIVEL 480,Categoría S/C,04,ELQUI,COQUIMBO,BOTADERO,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000109813 - 7,"6,658,734","287,156",513,19,PSAD-56,ELIMINADO,
15.054.764-4,CARLOS GALLEGUILLOS GALLEGUILLOS,04,ELQUI,COQUIMBO,LOICA NIVEL 480,Categoría S/C,04,ELQUI,COQUIMBO,MINA LOICA NIVEL 480,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000079642 - 6,"6,658,790","287,115",480,19,PSAD-56,INACTIVA,LOICA NIVEL 480CARLOS GALLEGUILLOS GALLEGUILLOSCOQUIMBO
76.303.705-3,PLASTICOS DEL NORTE LTDA,04,ELQUI,COQUIMBO,ANTONIA 1 AL 10,Categoría D,04,ELQUI,COQUIMBO,MINA ANTONIA 1 AL 10,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000097660 - 2,"6,672,371","292,835",1040,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.844.482-7,VICTOR VENEGAS GAJARDO,04,ELQUI,COQUIMBO,LA PUNTA DE DIAMANTE,Categoría D,04,ELQUI,COQUIMBO,MINA LA PUNTA DE DIAMANTE FASE RAJO,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000103670 - 0,"6,664,870","284,067",144,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.844.482-7,VICTOR VENEGAS GAJARDO,04,ELQUI,COQUIMBO,LA PUNTA DE DIAMANTE,Categoría D,04,ELQUI,COQUIMBO,MINA LA PUNTA DE DIAMANTE FASE SUBTERRANEA,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000103669 - 7,"6,664,837","284,122",143,19,PSAD-56,IRREGULAR NO OPERATIVA,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,MOLINO 3,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999972 - K,"6,657,350","285,674",226,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,ANDACOLLO,CHANCADOR PRIMARIO 2 - LINEA 1500,PLANTA CHANCADO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999971 - 1,"6,657,350","289,688",210,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,CHANCADOR PRIMARIO - LINEA 3000,PLANTA CHANCADO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999970 - 3,"6,657,379","284,669",216,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,FILTRADO,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999969 - K,"6,657,274","284,599",219,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,LABORATORIO QUIMICO,PLANTA CHANCADO,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999968 - 1,"6,657,279","284,573",215,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,BODEGA DE MATERIALES,TALLERES Y MAESTRANZA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999967 - 3,"6,657,319","284,602",215,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,TALLERES DE EQUIPOS RODANTES,TALLERES Y MAESTRANZA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,1999999966 - 5,"6,657,439","284,525",213,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,EMBALSE DE RELAVES,DEPÓSITO - EMBALSES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300163 - 9,"6,657,143","284,473",226,19,PSAD-56,ACTIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,AMPLIACION TRANQUE DE RELAVES 4,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300162 - 0,"6,657,135","284,470",226,19,PSAD-56,ACTIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,TRANQUE DE RELAVES,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300161 - 2,"6,657,138","284,472",226,19,PSAD-56,ACTIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,MINA FLORIDA,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300044 - 6,"6,653,981","287,887",520,19,PSAD-56,IRREGULAR OPERATIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,DEPOSITO DE RELAVES TAMBILLOS,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410200046 - 9,"6,657,376","284,587",200,19,PSAD-56,ACTIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,TALLER DE SOLDADURA,TALLERES Y MAESTRANZA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000055596 - 8,"6,657,316","284,595",216,19,PSAD-56,ELIMINADO,
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,PLANTA TAMBILLOS - FLOTACION,PLANTA CONCENTRADORA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410200011 - 6,"6,657,300","284,631",205,19,PSAD-56,IRREGULAR OPERATIVA,FAENA  TAMBILLOSTAMBILLOS SERVICIOS MINEROS S.A.COQUIMBO
96.893.940-8,TAMBILLOS SERVICIOS MINEROS S.A.,04,ELQUI,COQUIMBO,FAENA  TAMBILLOS,Categoría B,04,ELQUI,COQUIMBO,POLVORIN,POLVORIN,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000034270 - 0,"6,657,591","288,596",242,19,PSAD-56,ELIMINADO,
76.131.306-1,SCM COMET EXPLORATION CHILE,04,ELQUI,COQUIMBO,FAENA FARELLON ,Categoría D,04,ELQUI,COQUIMBO,MINA FARELLON,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300079 - 9,"6,658,132","287,717",534,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.489.086-8,ROCADIK SPA,04,ELQUI,COQUIMBO,LOS PEQUENES UNO 1 AL 7,Categoría D,04,ELQUI,COQUIMBO,MINA LOS PEQUENES UNO 1 AL 7,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000122643 - 7,"6,658,274","286,711",284,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.424.003-0,SOCIEDAD INVERSIONES Y EXPLOTACIÓN SANTA OLGA LIMITADA,04,ELQUI,COQUIMBO, JEEPITO 1 AL 6,Categoría D,04,ELQUI,COQUIMBO,PLANTA PALLILLO Y BUZON DE TRASPASO,PLANTA MOLIENDA,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,410200022 - 1,"6,652,297","264,523",67,19,PSAD-56,ELIMINADO,
76.424.003-0,SOCIEDAD INVERSIONES Y EXPLOTACIÓN SANTA OLGA LIMITADA,04,ELQUI,COQUIMBO, JEEPITO 1 AL 6,Categoría D,04,ELQUI,COQUIMBO,MINA JEEPITO 1 AL 6,MINA RAJO ABIERTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,410200001 - 9,"6,652,376","264,420",66,19,PSAD-56,IRREGULAR NO OPERATIVA,
76.424.003-0,SOCIEDAD INVERSIONES Y EXPLOTACIÓN SANTA OLGA LIMITADA,04,ELQUI,COQUIMBO, JEEPITO 1 AL 6,Categoría D,04,ELQUI,COQUIMBO,MINA LOS LOROS,MINA RAJO ABIERTO,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,410200023 - K,"6,652,557","264,763",90,19,PSAD-56,ELIMINADO,
76.424.003-0,SOCIEDAD INVERSIONES Y EXPLOTACIÓN SANTA OLGA LIMITADA,04,ELQUI,COQUIMBO, JEEPITO 1 AL 6,Categoría D,04,ELQUI,COQUIMBO,MINA ROMETALITO (TALLERES),TALLERES Y MAESTRANZA,CARBONATO DE CALCIO BLANCO,CARBONATOS DE CALCIO,ROCAS Y MINERALES INDUSTRIALES,2000003122 - 5,"6,652,193","264,515",57,19,PSAD-56,ELIMINADO,
2.919.207-3,ALDO CORDERO GODOY,04,ELQUI,ANDACOLLO,FAENA ALDO CORDERO,Categoría D,04,ELQUI,ANDACOLLO,MINA ENSUEÑO,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,430100203 - 9,"6,639,981","288,251",950,19,PSAD-56,ELIMINADO,
2.919.207-3,ALDO CORDERO GODOY,04,ELQUI,ANDACOLLO,FAENA ALDO CORDERO,Categoría D,04,ELQUI,ANDACOLLO,MINA ROSITA 1 AL 6,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,430100202 - 0,"6,639,700","288,431",930,19,PSAD-56,ELIMINADO,
2.919.207-3,ALDO CORDERO GODOY,04,ELQUI,ANDACOLLO,FAENA ALDO CORDERO,Categoría D,04,ELQUI,ANDACOLLO,ANTONIO,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,430100010 - 9,"6,639,670","288,520",560,19,PSAD-56,PARALIZADA POR SANCION,FAENA ALDO CORDEROALDO CORDERO GODOYANDACOLLO
7.494.128-1,MARIO DE JESUS ARAYA REBOLLEDO,04,ELQUI,ANDACOLLO,FAENA LA LAJA,Categoría D,04,ELQUI,ANDACOLLO,MINA LAJA 36,MINA SUBTERRANEA,SULFURO AURÍFERO,ORO,RECURSOS MINERALES METÁLICOS,410300020 - 9,"6,654,295","296,641",1109,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.610.002-0,JAIME RAMIREZ RAMIREZ,04,ELQUI,ANDACOLLO,JAIME LUIS RAMIREZ RAMIREZ,Categoría D,04,ELQUI,ANDACOLLO,MINA ESPERANZA,MINA SUBTERRANEA,ORO - COBRE,ORO,RECURSOS MINERALES METÁLICOS,410300021 - 7,"6,651,586","300,024",1080,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.610.002-0,JAIME RAMIREZ RAMIREZ,04,ELQUI,ANDACOLLO,JAIME LUIS RAMIREZ RAMIREZ,Categoría D,04,ELQUI,ANDACOLLO,DEPOSITO DE RELAVES MIRANDA,DEPÓSITO - TRANQUE DE RELAVES,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,410300107 - 8,"6,651,612","300,126",1060,19,PSAD-56,PARALIZADA POR SANCION,JAIME LUIS RAMIREZ RAMIREZJAIME RAMIREZ RAMIREZANDACOLLO
7.610.002-0,JAIME RAMIREZ RAMIREZ,04,ELQUI,ANDACOLLO,JAIME LUIS RAMIREZ RAMIREZ,Categoría D,04,ELQUI,ANDACOLLO,PLANTA MIRANDA,PLANTA CONCENTRADORA,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,410300106 - K,"6,651,590","300,002",1054,19,PSAD-56,IRREGULAR OPERATIVA,JAIME LUIS RAMIREZ RAMIREZJAIME RAMIREZ RAMIREZANDACOLLO
7.610.002-0,JAIME RAMIREZ RAMIREZ,04,ELQUI,ANDACOLLO,JAIME LUIS RAMIREZ RAMIREZ,Categoría D,04,ELQUI,ANDACOLLO,EMBALSE DE RELAVES MIRANDA,DEPÓSITO - TRANQUE DE RELAVES,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,2000125628 - K,"6,651,630","300,015",1060,19,PSAD-56,IRREGULAR NO OPERATIVA,
4.595.616-4,ENRIQUE RODRIGUEZ ALVAREZ,04,ELQUI,ANDACOLLO,ENRIQUE RODRIGUEZ ALVAREZ (MINA CAROLINA),Categoría D,04,ELQUI,ANDACOLLO,MINA CAROLINA,MINA SUBTERRANEA,ORO - COBRE,ORO,RECURSOS MINERALES METÁLICOS,410300057 - 8,"6,658,100","302,800",1206,19,PSAD-56,IRREGULAR NO OPERATIVA,
6.345.197-5,ABELARDO MUÑOZ PINO,04,ELQUI,ANDACOLLO,FAENA GYC,Categoría D,04,ELQUI,ANDACOLLO,MINA G Y C 1 AL 5,MINA RAJO ABIERTO,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410100055 - 4,"6,664,447","290,320",422,19,PSAD-56,PARALIZADA POR SANCION,FAENA GYCABELARDO MUÑOZ PINOANDACOLLO
3.699.839-3,RICARDO AGUILERA MOLINA,04,ELQUI,ANDACOLLO,CASUALIDAD 2,Categoría D,04,ELQUI,ANDACOLLO,CASUALIDAD ENTRADA AUXILIAR,MINA SUBTERRANEA,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000046593 - 4,"6,656,408","299,790",913,19,PSAD-56,IRREGULAR NO OPERATIVA,
3.699.839-3,RICARDO AGUILERA MOLINA,04,ELQUI,ANDACOLLO,CASUALIDAD 2,Categoría D,04,ELQUI,ANDACOLLO,CASUALIDAD 2,MINA SUBTERRANEA,OXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300086 - 1,"6,656,784","299,967",910,19,PSAD-56,PARALIZADA POR SANCION,CASUALIDAD 2RICARDO AGUILERA MOLINAANDACOLLO
7.026.079-4,LUIS VELIZ SEGOVIA,04,ELQUI,ANDACOLLO,596B DESMONTES LUIS VELIZ SEGOVIA,Categoría D,04,ELQUI,ANDACOLLO,DESMONETES LUIS VELIZ SEGOVIA,DEPÓSITO RMM - MINERAL DE BAJA LEY,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,2000010182 - 7,"6,648,654","300,100",1164,19,PSAD-56,IRREGULAR NO OPERATIVA,
7.026.079-4,LUIS VELIZ SEGOVIA,04,ELQUI,ANDACOLLO,FAENA LA QUINTRALA,Categoría D,04,ELQUI,ANDACOLLO,MINA LA QUINTRALA,MINA SUBTERRANEA,COBRE - ORO,COBRE,RECURSOS MINERALES METÁLICOS,430100089 - 3,"6,652,263","304,155",1255,19,PSAD-56,ABANDONADA,
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,KRISNAMURTI,Categoría D,04,ELQUI,ANDACOLLO,MINA KRISNAMURTI,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300068 - 3,"6,654,573","300,064",1027,19,PSAD-56,IRREGULAR NO OPERATIVA,
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,FAENAS MINERA ARENILLAS ,Categoría D,04,ELQUI,ANDACOLLO,PLANTA ARENILLAS,PLANTA CONCENTRADORA,SULFUROS Y ÓXIDOS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,410300133 - 7,"6,657,080","299,430",830,19,PSAD-56,IRREGULAR OPERATIVA,FAENAS MINERA ARENILLAS COMPAÑIA MINERA ARENILLASANDACOLLO
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,FAENAS MINERA ARENILLAS ,Categoría D,04,ELQUI,ANDACOLLO,RELAVE ARENILLAS,DEPÓSITO - TRANQUE DE RELAVES,COBRE - ORO - PLATA,COBRE,RECURSOS MINERALES METÁLICOS,410300134 - 5,"6,657,102","299,424",854,19,PSAD-56,IRREGULAR OPERATIVA,FAENAS MINERA ARENILLAS COMPAÑIA MINERA ARENILLASANDACOLLO
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,FAENA PALMIRA,Categoría D,04,ELQUI,ANDACOLLO,PLANTA PALMIRA,PLANTA EXTRACCIÓN POR SOLVENTES,SULFURO AURÍFERO,ORO,RECURSOS MINERALES METÁLICOS,410300174 - 4,"6,654,850","299,850",1100,19,PSAD-56,IRREGULAR OPERATIVA,FAENA PALMIRACOMPAÑIA MINERA ARENILLASANDACOLLO
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,KRISNAMURTI,Categoría D,04,ELQUI,ANDACOLLO,RELAVE PALMIRA (traslado a dayton),DEPÓSITO - TRANQUE DE RELAVES,ORO - COBRE - PLATA,ORO,RECURSOS MINERALES METÁLICOS,2000056559 - 9,"6,654,927","299,916",1100,19,PSAD-56,ELIMINADO,
85.871.200-9,COMPAÑIA MINERA ARENILLAS,04,ELQUI,ANDACOLLO,FAENAS MINERA ARENILLAS ,Categoría D,04,ELQUI,ANDACOLLO,RELAVE ARENILLAS 2,DEPÓSITO - TRANQUE DE RELAVES,SULFUROS DE COBRE,COBRE,RECURSOS MINERALES METÁLICOS,2000071677 - 5,"6,657,250","299,310",890,19,PSAD-56,PARALIZADA POR SANCION,FAENAS MINERA ARENILLAS COMPAÑIA MINERA ARENILLASANDACOLLO
